id,hour,day,month,price,temperature,distance,surge_multiplier,humidity
8a2860c5-ec0f-46e1-a2eb-25ec6624f713,18,18,12,30,30.8,2.31,1,0.41
f5a0d311-6aca-4297-86ac-b293b47effd4,16,1,12,9,40.01,1.54,1,0.61
1c1b486f-bc9a-4eac-9bc0-e822289b7fd3,6,29,11,38.5,38.74,4.59,1,0.69
e4edcc9d-ddbc-4a2c-b23f-8e7ea6af9a1c,22,2,12,22.5,49.5,2.84,1,0.92
84464cb1-5483-4da0-8b66-aa1745adf50d,5,17,12,15,39.27,1.22,1,0.9
20fc85c7-22f7-47f8-8ae5-a2bbb2af6890,12,28,11,13.5,36.53,1.72,1,0.71
4ccb5a6f-74cd-48f5-acf1-29177a64a30f,16,28,11,9.5,41.16,2.71,1,0.61
3eb49968-5434-404e-83a3-a71b513605b9,22,27,11,7,40.88,2.45,1,0.68
852da527-714a-4c7b-9306-91016d49d0dc,18,3,12,18.5,54.62,2.29,1,0.51
dfff621e-e75f-4ecb-8ec3-58d611576e77,17,26,11,27.5,45.83,0.67,1,0.88
ab443ab3-072d-43bf-95ce-f03e9135a15c,20,3,12,7,52.9,1.28,1,0.5
b18e8cdb-caf7-4009-9bc0-397eb4617893,12,1,12,19.5,32.07,2.16,1,0.79
f07c17c8-319e-4231-8699-5ebb5cb0316b,19,17,12,35,40.78,3.04,1,0.69
04002a3e-3249-4a6d-bfe2-c0f5a50e7760,17,28,11,13.5,40.77,2.39,1,0.63
e083aa48-f2c7-4e78-8819-e3aa57aef2ca,7,15,12,9,46.66,2.98,1,0.91
45da8690-dde7-4de3-abdf-ca17b98113b9,8,16,12,16.5,39.67,1.97,1,0.72
84761d29-fecb-4269-920c-c798984dd4bb,20,13,12,27.5,33.15,0.71,1,0.57
ab0e7105-d53d-4f7e-b96c-93ddd82acd18,5,30,11,26,33.78,1.45,1,0.75
17c9478a-4bf0-4d41-92ee-5ac8b929985f,20,2,12,27.5,49.7,1.69,1,0.96
b0a1f379-d153-4870-b817-dc22464f67a4,13,27,11,7,44.94,2.84,1,0.94
e017b7ff-cd9e-474c-b1b8-3eb1f8bbdc2b,10,27,11,13.5,45.45,3.98,1,0.93
fe91681b-e490-4691-8399-e508c42d51fd,4,13,12,9.5,23.19,2.67,1,0.46
b5b35f1a-d8f7-41c0-aa0b-08b50e1aef77,10,26,11,33,41.4,2.84,1,0.92
09ed6fea-4027-4d31-b4f5-e480c93b62fb,3,29,11,27.5,37.44,2.8,1,0.7
ee62ec07-8978-41de-a0b5-0f8fe20053aa,7,18,12,11.5,31.71,3.44,1,0.61
b089dc96-929b-4935-9bb6-0721eaf9e697,2,16,12,27.5,40.87,1.26,1,0.7
0cf9fd14-9ada-4211-8c1a-eb268801bdc6,0,17,12,22.5,40.93,2.99,1,0.9
4fb248a6-7f0f-4414-8327-719d5a6c456e,3,15,12,17.5,42.85,2.14,1,0.92
e8cd1f5c-d2b9-4cf2-bc83-bc01829bbcc2,9,16,12,8.5,42.34,3.22,1,0.68
1ee9ce6b-ce80-4cf9-878e-0008391593a3,15,28,11,8,41.24,2.14,1,0.6
a5fbcae8-3e61-4663-9faa-b0c69bbaa600,21,16,12,7,42.84,3.19,1,0.72
92ed883e-c01a-4fed-8909-b3a7c7ce2314,9,2,12,55,38.54,2.86,1.5,0.93
e251e87f-afa5-4db2-b03c-b80f9fb62b48,2,29,11,10.5,37.92,3.01,1,0.71
c20d1f17-da1c-4080-b19e-636ece667f68,23,28,11,19.5,39.35,1.37,1,0.69
a245425c-f5fb-4c96-ba5c-26c6ee7baf97,16,18,12,12.5,28.58,2.27,1,0.44
597156a3-b030-45db-ad51-8825545369f2,12,15,12,27.5,47.21,1.23,1,0.88
74366fd9-4a3b-4241-a213-9ab077dae4be,3,14,12,10.5,31.57,2.62,1,0.69
f6a993fc-940e-4449-8d67-292c9d22c87d,9,26,11,16,41.6,0.72,1,0.91
41c00208-775e-4fa1-9da7-a085b49983bc,2,2,12,7,36.5,2.78,1,0.82
934cb2de-1ce2-42c4-b28a-94874bc06121,11,13,12,8.5,20.42,0.99,1,0.64
e66cbe1f-b67a-4dbd-afcc-fb4b010cafe4,1,14,12,16.5,30.64,3.36,1,0.65
7681f6f5-8aff-4a7a-a10f-e1f86c509650,14,26,11,10,43.51,3.01,1,0.93
1ab17fd3-52f7-4f93-9faa-5f398d5d9237,12,28,11,16.5,36.53,2.39,1,0.71
2e1f6967-77c8-4fdf-9512-157b94acdeaa,13,1,12,25,35.95,1.97,1,0.72
30f2a23a-f37b-4893-9a87-6d0584c585f4,23,17,12,28,38.96,2.62,1,0.7
8b3d075b-43be-482d-bdbc-2773a4348def,20,16,12,7,42.85,1.13,1,0.73
f003bcd4-889e-4f79-accd-872911391111,19,27,11,38,42.95,5.12,1.25,0.72
564adf30-dc58-444e-939e-ed1b928ea7e9,9,28,11,10.5,34.26,1.05,1,0.79
9e115d31-f6bb-44ec-89a8-5e19e8e1e2b4,22,15,12,32.5,46.91,2.43,1.25,0.64
0cd60432-e955-4e7a-94b1-899bed23bf0e,14,2,12,10,43.51,2.32,1,0.96
488965e3-72c6-46e7-9f7a-d5ac52cdc794,19,3,12,7,53.34,1.44,1,0.5
85959e36-2710-4f40-897a-e66a605c7de5,5,14,12,31,30.87,2.58,1,0.7
271caf75-f2c0-43b4-b839-817e1676502d,17,16,12,27.5,42.81,1.47,1,0.75
dc325af9-32ff-4747-8a2c-9bfa9997a5f9,2,16,12,18.5,40.87,3.05,1,0.7
79469c75-bff7-40bb-9e8d-b3cd7b7ebefb,9,28,11,22.5,34.26,1.79,1,0.79
7f825fd3-4725-42a8-8a3d-9e3d8b31964f,23,13,12,21,31.41,2.88,1,0.62
96b343fe-479b-46da-b3ef-124fe051f67a,13,1,12,16.5,35.95,2.44,1,0.72
b5f9f81c-c08c-4979-99b5-9ef53989cbd6,0,27,11,10,44.52,4.48,1,0.91
785c3dc5-ac67-428a-b6a4-d95f3a09aca0,19,1,12,19.5,43.99,2.88,1,0.52
a65b0dba-f68a-4c19-a22a-a99768e1bdad,0,27,11,14,44.52,1.88,1,0.91
4f3afce5-8545-4148-b65d-d7ef2d6cc864,0,10,12,23.5,29.68,2.72,1,0.58
e331ace2-fd68-428f-bfe7-1448eaa46ca4,18,18,12,8,30.8,1.91,1,0.41
33c6bc96-416c-4419-a8db-002b158bf6bc,19,15,12,27.5,53.1,1.35,1,0.65
6aca09e9-6022-4ee0-a970-6f21bac4b907,4,17,12,14,40.08,2.32,1,0.9
c4f3553b-4b4d-4f56-87a6-7bba4f3337e7,6,16,12,43.5,40.36,6.26,1,0.69
13cc1d6a-9e81-42a0-8f23-8e8f3b21cfc4,16,26,11,7,45.8,3.15,1,0.89
2d857a41-bd1f-4106-b6c9-0cd09dae9a7d,7,15,12,27,46.66,3.13,1,0.91
e701305f-46ee-4db2-90bb-18c2867bcc91,18,30,11,22.5,41.09,2.84,1,0.57
3d79e522-3035-4b62-8038-26fc6ea8c76a,19,27,11,19.5,42.95,3.21,1,0.72
74470b78-86c7-4545-980f-375a753a9d64,13,13,12,9,22.18,3.17,1,0.64
1dff4dad-b3f3-4d71-bbc4-cc8965dfa0ad,0,3,12,7,48.45,1.75,1,0.95
33b949ff-473e-473c-9539-fd079c3e7995,23,28,11,7,39.35,0.59,1,0.69
0417415c-cec3-452f-81d5-9fbcc671c7ab,1,4,12,18,45.96,3.22,1,0.61
7cfeee52-4aa2-4fc0-819a-5b9ddea5843d,7,16,12,22.5,40.19,2.45,1.75,0.69
b75eae52-c99f-4a13-96c9-84831b9107cc,2,14,12,16,31.54,2.34,1,0.67
cd440cea-7036-4407-a22d-a0cfe8f1d1bb,18,30,11,17,41.09,3.01,1,0.57
4e7a1e66-6c43-46c3-a6d3-7dfb2daf8606,7,2,12,27.5,38.41,0.56,1,0.85
3fe3fa6f-eb23-42f4-8714-696746d3f86e,17,30,11,10.5,41.46,2.94,1,0.57
2c5253c4-046b-4d43-843c-3f685d5ee8e1,10,28,11,11,34.4,0.56,1,0.78
e5c2bbdd-b191-469b-ae00-12f03e00fa63,18,28,11,16,40.92,1.56,1,0.64
46835123-49c0-4115-bb00-f0e6031b2b2c,9,28,11,15,34.26,1.44,1,0.79
a4b26b30-a78b-48a0-b184-d9a26d465fb9,14,28,11,13.5,39.02,1.74,1,0.65
b48d300c-01b0-444b-815c-3ae2fdae037b,17,17,12,8.5,37.71,1.97,1,0.9
fd7727f9-e5e9-40b7-ac1a-3296313bd4f5,21,17,12,38,40.47,2.8,1,0.71
df8921d9-9371-4c9f-8823-97acb650e9ef,7,2,12,10.5,38.41,2.47,1,0.85
578a3b5e-7819-4a12-b9f2-56cef2c02c4e,16,15,12,26,51.84,0.61,1,0.8
ccda9940-6bfc-4621-a381-f863a0e8aa41,8,16,12,13.5,39.67,1.14,1,0.72
7ea51058-9f03-4603-acce-68b8a7f5c7c4,0,18,12,7,37.97,1.53,1,0.7
6a928cf6-b279-4150-8ddc-4d2db4f82743,8,27,11,10,44.29,3.1,1,0.92
1fa78165-8060-448b-83ae-18ef141bf3fc,15,2,12,10,45.4,3.45,1,0.92
2df511cd-2869-4af3-813a-8941ae9f93ea,11,28,11,16.5,35.54,1.44,1,0.73
2196fa91-3770-46e9-b3a5-03d9ef96ddd8,17,27,11,7,41.34,2.91,1,0.78
376efa94-2a8c-4164-96c5-0bc006d07d18,14,30,11,13,37.28,0.39,1,0.7
a50c41e2-4cb4-4697-b095-1255a5858813,18,28,11,16.5,40.92,0.44,1,0.64
54791787-aa78-4045-9dfd-a35490e6fcdc,1,1,12,22.5,37.75,1.67,1,0.66
b1a7fa51-4229-4285-9467-dec8ccb651ca,0,29,11,26,39.41,3.34,1,0.69
bebb0f4b-7750-43c3-adc7-1ec80da37b37,11,27,11,22.5,46.23,2.36,1,0.92
d288b184-14e2-403e-aa2f-42d1fdeeda09,19,27,11,19.5,42.95,1.7,1,0.72
ca32f97c-aa3d-4cba-a91e-310b86963e14,5,17,12,7,39.27,2.15,1,0.9
ea7dad6e-8596-4152-a2d5-8e0097173241,7,18,12,7.5,31.71,2.86,1,0.61
6e146543-1528-46d5-8a58-6c131bd5120e,5,1,12,16.5,34.62,3.31,1,0.77
f0f5c634-7250-4608-9553-8a9242713a48,19,2,12,10.5,49.88,0.64,1,0.93
87c323d1-f45e-49e8-8996-8adf17efb6a6,19,15,12,10.5,53.1,1.2,1,0.65
2c875b47-4ad9-4252-972a-7b7634ef9bf2,1,29,11,13.5,38.42,1.34,1,0.72
b6f21959-0d98-4fdd-a36d-29a713053c8a,2,27,11,13.5,43.58,1.73,1,0.94
9c4f5f65-7c2c-48a2-9b3c-4ad3dcf4b69d,23,28,11,22,39.35,2.73,1,0.69
72adbc6e-9f25-4c22-8aff-b9c125c04327,7,18,12,6.5,31.71,0.55,1,0.61
52f53fd6-2d48-4854-8390-0d0db77b0a8d,17,27,11,7,41.34,1.09,1,0.78
dc55cadc-7fa5-48b4-948a-6b871fbd1a4d,20,26,11,7,44.95,0.61,1,0.86
84fed3e0-8571-4178-82b1-6a9f9ccdb7be,22,14,12,16,41.94,2.5,1,0.71
33189e86-9263-4d1c-9079-599c1da3e44c,14,13,12,26,25.55,2.59,2.5,0.59
57b513c4-e925-433f-bba3-0e021f1c7c08,4,27,11,10.5,43.38,1.99,1,0.89
19a3a7f6-a16d-4ff7-ab2c-4986acacea34,4,16,12,33,40.7,2.33,1,0.69
b8a74e13-84ca-48d9-8a18-dd0f7d63251e,9,14,12,15,27.77,0.62,1,0.8
152ea92c-f5b8-47d9-b84a-c49177c02c70,2,27,11,13.5,43.58,1.73,1,0.94
9e1c28ca-a6e2-44f8-bc7b-598f834141af,1,29,11,8.5,38.42,2.98,1,0.72
aca2073f-fdbc-4bb5-9cfc-6ea48fd48412,16,14,12,11.5,43,0.63,1,0.58
34dedf8c-9c5a-4582-ad10-5e1663520992,10,13,12,27.5,20.38,1.35,1,0.66
bbebd958-791e-4aa3-aeea-b14ad87503f7,5,27,11,16.5,43.57,1,1.25,0.91
c48cdc74-293e-45f9-856e-bfd5acd5718d,16,3,12,11.5,57.22,2.98,1,0.69
7e47bff6-6589-41d5-aa74-6696f8c4ac55,2,18,12,41.5,37.06,6.26,1,0.69
4a10a879-96df-45e0-bb6b-98380801deba,10,30,11,9,29.68,2.04,1,0.85
4bf39d59-5c90-4b58-8743-cbf6169a41a6,17,17,12,7.5,37.71,1.16,1,0.9
31940f27-e9a2-4d12-96d6-bc1fc57abf95,6,4,12,8,40.67,1.36,1,0.64
3f567789-08b1-4e87-8da5-13923b89bac2,10,28,11,10.5,34.4,3.26,1,0.78
fe05667e-b4b4-48a2-bec2-d36e8d38f53e,19,2,12,16,49.88,1.22,1,0.93
20374d8f-e7c8-4df7-be08-ff7d63a171bc,22,15,12,10.5,46.91,1.44,1,0.64
6c447ef8-2ac1-4bc4-94c4-5fe9c3316dd2,15,27,11,10.5,40.49,3.44,1,0.89
6c581939-cc6b-4090-946d-dfe68a52f2f3,16,17,12,8.5,37.62,2.12,1,0.88
5730ba72-3706-48c8-83b0-14e33c03e791,2,29,11,8.5,37.92,2.48,1,0.71
67b522ad-ff1d-4ace-a265-a5147f33adcf,8,3,12,7,45.69,0.92,1,0.95
11b234f5-bb26-4f2c-8efc-d47a41c1dc13,23,17,12,22.5,38.96,2.39,1.5,0.7
4f3591e1-60f8-4a26-babc-fb363405a87f,5,4,12,30,41.47,1.73,1,0.64
097aff1f-b8e7-4931-b656-cbd5fad7a5dd,18,13,12,7.5,32.67,2.46,1,0.53
cfddd3e4-b79f-4533-80b1-ee205a551c1c,11,3,12,19.5,47.87,3.17,1,0.93
ee5800cb-cc38-49e4-9884-8408c34a4061,18,1,12,7.5,43.64,2.14,1,0.54
2af99213-e528-4f05-ad33-50e954f7016d,15,13,12,7.5,28.42,2.37,1,0.57
e4427e67-78a4-445f-aba1-438369ecafa0,2,15,12,6.5,42.27,1.3,1,0.89
203bba97-3203-4cda-81e2-20da3950b1c2,5,2,12,7,38.19,0.95,1,0.83
ee48a6cc-1066-4a36-b273-2f51790c2cb3,16,2,12,30.5,46.52,3.01,1,0.94
6aa8f495-0c39-46b7-bef0-9c99acbd7eb7,22,3,12,13.5,49.11,2.38,1,0.51
33fe2144-b3fb-4ae2-bf8a-1cb6217ff280,4,29,11,7,38.18,1.21,1,0.7
6cb1a045-8797-480d-b077-a28151678a50,14,3,12,9.5,52.45,2.3,1,0.87
05e9b457-dfce-4b22-849e-766aec317b8d,23,28,11,17,39.35,2.62,1,0.69
6cc75a4e-7fc7-4934-bc73-357a7c85356b,0,18,12,19.5,37.97,3.1,1,0.7
c605266f-ce6f-4d1a-b3c6-5a5786158498,13,30,11,13.5,31.8,0.91,1,0.83
b7ba9101-3bc4-4661-b65a-d4aaa185d886,3,3,12,42.5,48.12,4.61,1,0.95
3d27a68f-6121-4c38-91fe-2b0fbc35064f,10,2,12,9,38.92,3.04,1,0.93
504c4d4a-b951-49b5-bbfe-d7ae1e1097e7,10,28,11,16,34.4,1.1,1,0.78
d6fa8ae0-7af3-4b8f-93b2-3fb80a943816,11,1,12,11.5,32.31,3.07,1,0.79
bfe449c2-3744-47e4-9002-4ed1366c4746,16,27,11,5,41,1.71,1,0.83
9b00e8ee-b5ab-41af-932e-a4936737fc6d,2,4,12,8,45.12,2.2,1,0.63
7b170c55-b986-421e-8985-1d66d1c60666,7,2,12,30,38.41,2.37,1,0.85
ff67ca72-5882-4b9b-a27a-a2c540e6986c,4,2,12,16,36.95,1.08,1,0.86
1ea55a90-1fc4-40f3-b5fb-8ccad0e2d0e8,11,16,12,25,40.13,1.5,1,0.74
ccf73bd2-31a0-4302-8f1b-63e32ebd36fc,5,14,12,13.5,30.87,1.32,1,0.7
11183f46-3d02-403d-af23-c81494a4b65b,1,4,12,7,45.96,0.39,1,0.61
709b3f55-4746-4707-89b4-adf9aae423d9,20,28,11,13.5,41.91,2.29,1,0.6
ebe4acf8-d4c7-4831-bf42-984350f587b7,4,30,11,15.5,34.38,0.56,1,0.73
2a78e3a9-28ad-452d-b23c-e3987299fe4b,9,29,11,9,37.79,3.34,1,0.67
431c7afd-e570-4cd8-b5b5-b565d594777c,21,13,12,19.5,32.6,2.96,1,0.58
75ed7ff7-8dcc-4b18-bda7-657ca156171f,12,27,11,27,46.3,2.73,1,0.91
47d608f7-7f53-48f7-be0b-e6918efdf62c,14,3,12,11.5,52.45,2.44,1,0.87
be945118-42b4-48bc-afda-6f2da33a6296,22,17,12,17.5,39.75,1.94,1,0.73
4bc6cb2e-7f38-4dfa-9d8c-649cbd597942,0,27,11,5,44.52,1.08,1,0.91
f3dfc632-3e6e-4bb2-8f67-f29cba980515,5,17,12,9.5,39.27,0.56,1,0.9
7ca47fbe-a553-4c5e-a8b5-7a1db1176ec3,14,14,12,9.5,36.08,1.65,1,0.7
ebf7da10-3e85-4f91-ba20-07a91f7a57b1,7,17,12,8.5,38.41,2.48,1,0.91
0d1225e2-3e98-4a2a-87ab-c30c0b0b721b,3,3,12,15,48.12,1.16,1,0.95
c616f770-4305-4e52-b621-e613bfd4a508,6,2,12,29.5,37.96,2.17,1,0.84
57ecaf48-f1a3-4beb-9871-5e26081e2a58,6,29,11,28.5,38.74,1.73,1,0.69
b656c8f4-0f40-40c9-80d4-37603d6eefbd,12,1,12,9.5,32.07,2.66,1,0.79
fd1ac689-3dab-44e2-8f8f-148d934daee5,20,28,11,9,41.91,0.55,1,0.6
061d4bfd-a306-4758-9482-e995bb64683c,14,30,11,7.5,37.28,0.68,1,0.7
524ca9ea-81a9-4b66-804c-011456f3ce80,14,30,11,7.5,37.28,1.02,1,0.7
3dd04604-33f9-43ba-bc08-3bd6ab3b0a67,4,27,11,16,43.38,1.19,1,0.89
41a81504-a215-48f3-8439-4d4fe039e139,18,27,11,31.5,41.82,2.82,1,0.73
51dc115b-8bfb-49f0-a003-716108518e7b,16,13,12,42.5,30.46,4.66,1,0.56
1ad55989-8db0-4382-a9bc-e43ff6f86726,3,3,12,5,48.12,0.47,1,0.95
93ab3c4d-477c-4cd8-9845-d5cad4bb8d96,7,30,11,42.5,30.42,4.12,1,0.85
c9681d62-2317-42db-921b-821c404718c5,15,26,11,19.5,44.15,2.48,1,0.93
ad5d63c8-caa4-444f-a4e8-ced4af64a71c,5,17,12,9.5,39.27,2.32,1,0.9
174d43c8-c023-4237-8006-f6d85cd96bc8,7,27,11,11.5,43.29,1.34,1,0.9
81fcdbfc-e310-4e65-bee4-6c79127894bc,17,26,11,10,45.83,4.4,1,0.88
b2df35f5-5ebc-438b-b4fd-ef50ac23a854,2,3,12,16,46.78,2.27,1,0.96
07592f74-e52a-4236-8c4e-0963bebd84e0,18,28,11,8.5,40.92,3.16,1,0.64
3e7464d6-8a83-47f9-93e3-0e9ee7e98751,14,30,11,38.5,37.28,5.13,1,0.7
1d4a7739-519e-41e4-a3b4-e6e219816337,22,26,11,18.5,44.93,1.94,1,0.88
1f4d0b6a-6414-46fa-b307-7e769f639b23,1,29,11,10.5,38.42,2.84,1,0.72
92d00b07-7462-4b30-877e-68f1ebe2bd97,19,26,11,16.5,45.07,2.94,1,0.85
26f86896-8d5a-46c2-9ecf-4e3f04d2f223,21,15,12,16.5,49.65,0.48,1,0.63
c7ea8761-e802-40c2-94ab-2a9d821a9922,12,16,12,26,41.09,1.26,1,0.71
09f1d280-66d5-43fb-b865-29486afb6c0a,20,27,11,16.5,43.02,3.21,1.5,0.69
ad28216d-27c8-41ec-911e-11ea0c883e06,21,16,12,9,42.84,2.46,1,0.72
62821295-0d31-4a29-9fd7-93350ec8aa31,16,17,12,11,37.62,4.48,1,0.88
fb9c63d3-11c0-4b82-9c7a-ceba61fae8ed,5,30,11,27.5,33.78,0.93,1,0.75
a5c2c54f-edcd-4d4e-8fe8-3d89b9a14212,14,28,11,7.5,39.02,0.63,1,0.65
1316d7e2-ebc3-4ae0-8963-c9fd5aa27082,11,30,11,10.5,29.09,1.44,1,0.86
7d8a6e7e-4499-45cd-9911-096d6b2f26b8,10,30,11,10.5,29.68,2.8,1,0.85
0c311c3f-a1c9-4697-aa41-7f55ddc917f1,7,29,11,13.5,38.8,1.45,1,0.68
f97a9efc-a3fc-489e-80ce-5cb32a3408e9,18,3,12,15.5,54.62,0.62,1,0.51
192e4706-894c-488d-834b-f1f18899bedc,15,27,11,34,40.49,2.24,1,0.89
7ea23025-afd8-4874-8ea8-cd38a3648d52,11,28,11,16,35.54,2.14,1,0.73
c5a1029e-1197-49ef-a0ca-11f6f4e0e8d2,14,3,12,45.5,52.45,3.04,1.75,0.87
789214a9-f33c-4ef7-a4bb-ecc6431a029b,21,14,12,29.5,42.91,2.48,1,0.66
4f7a2fe4-448c-479b-96bd-6dcecffb461a,7,18,12,14,31.71,2.46,1,0.61
a1c50e84-4194-47c0-9c84-ed95f16ff7cd,7,1,12,27.5,34.37,1.15,1,0.78
859da79f-97e9-4d90-95d0-91576588f41a,11,27,11,7,46.23,0.39,1,0.92
5d7064c5-4c97-4d42-a527-d9f1ec132a19,20,26,11,32,44.95,2.86,1,0.86
aa5b1db8-27dd-4423-a570-198c20415c52,4,18,12,16.5,37.21,2.95,1,0.69
5bd3b086-270c-4fc8-ac90-eff25b24f92f,16,26,11,22.5,45.8,3.29,1,0.89
77440474-da81-4e5c-ba7c-928bfd8f3071,18,13,12,5,32.67,1.22,1,0.53
9948b3b5-8d21-449c-8652-b253345c15be,4,4,12,30,42.08,1.76,1,0.65
11414fbc-03dd-4b2a-af3a-76d71cc1e47f,17,29,11,13.5,43.91,2.39,1,0.5
0dcbdd10-7f50-4a30-beea-714121bf8b64,6,4,12,13.5,40.67,2.38,1.75,0.64
5c69fb66-189e-44a9-9372-99f259e3b617,18,3,12,19.5,54.62,3.21,1,0.51
f3604d3a-dec6-4453-80cb-cb4b92ade9df,18,16,12,10.5,42.82,2.84,1,0.77
53b6b28d-c730-4522-8773-f45baf494954,14,30,11,9,37.28,1.65,1,0.7
68bf28bc-ba4c-4025-b606-758a13ca8ef7,21,15,12,3,49.65,0.67,1,0.63
546dc8e9-0fef-4213-a209-3f3af6c5f986,14,13,12,16,25.55,2.8,1,0.59
a963d6ae-1445-430e-9d09-a354a0232827,6,4,12,30,40.67,4.47,1,0.64
504b4d9e-3ff3-47b0-aad7-b3feb0d2ae9e,18,27,11,16.5,41.82,2.32,1,0.73
e8882a1b-30d7-4318-835d-ec0a6f2d836d,14,27,11,25,42.01,3.44,1,0.91
5ddae825-96a1-4798-9903-1557d5d51c70,7,13,12,38.5,18.91,4.4,1,0.59
b00dc71d-e36e-4395-a8f9-bd0ff1759301,22,1,12,22.5,37.93,4.74,1,0.71
abccfe77-36b1-4955-8e98-d883656d2642,20,13,12,13.5,33.15,1.06,1,0.57
88155c04-96ea-41f3-86bc-5609eb9b0da8,4,14,12,27.5,31.1,1.09,1,0.71
bf57b155-23bc-48a4-bd8d-5751131912d2,4,4,12,7,42.08,2.3,1,0.65
4e76150c-354c-4112-8e25-082e14e0d7dc,9,13,12,9.5,20.23,2.17,1,0.66
e7b45946-1db0-4559-9cb5-424bef39517c,21,17,12,34,40.47,3.18,1,0.71
146e091b-ad46-439e-9b72-3e0d89cad397,5,16,12,27.5,40.3,1.07,1,0.7
68d00e6b-b1ac-4178-8a5e-4da4a7e36639,19,17,12,26,40.78,1.35,1,0.69
7063fbdd-987f-4698-9aa2-af384ee3c8b0,17,15,12,13.5,52.68,4.35,1,0.75
fe8faa13-d799-4b8c-9395-a60dda9a5374,18,26,11,13.5,45.46,2.38,1,0.86
098e6cb7-1dc7-43ce-b9a7-b5381aed0509,0,2,12,3,35.68,1.45,1,0.81
1277f756-51e8-468a-b016-42c4486d6690,10,2,12,18,38.92,1.64,1,0.93
545b0119-d740-4209-83d3-6c5b59fcca22,9,30,11,13.5,30.04,4.37,1,0.85
5242cd66-2def-461c-aa7f-0d272f5033e3,4,3,12,27.5,47.71,3.24,1,0.94
422c62ea-b1f0-41d9-a6f9-375898495cc5,9,26,11,27.5,41.6,2.82,1,0.91
3c41b647-c63b-485e-bc5b-97351b8c1ed8,9,18,12,35,26.21,2.98,1,0.51
4c7fbf56-332b-4eec-8de5-a762831e5a68,18,30,11,29.5,41.09,2.67,1,0.57
a38fcf96-456b-4739-989c-e43052913a23,18,2,12,35,48.23,3.15,1,0.92
4c0970b9-9aef-40c2-98ea-3cdbc39c065a,16,13,12,28.5,30.46,1.97,1,0.56
1adaf94f-e960-4df3-915b-8eb48f88e224,11,14,12,10,27.83,1.79,1,0.8
3fbcb33a-8513-4a44-8868-ea587d36592c,4,1,12,5,34.81,1.11,1,0.77
bf3aeb35-8719-41b1-a943-3ac372a4e47d,8,17,12,11,37.83,3.06,1,0.91
b17c8483-79b7-486a-9edf-e0fd42b96a5a,14,26,11,11.5,43.51,4.4,1,0.93
b2ac331d-8a7d-400b-86ac-21ac66a1601b,2,3,12,7,46.78,1.91,1,0.96
f64eae85-2cd9-403e-9b03-6e817ece2e97,22,27,11,12.5,40.88,2.32,1,0.68
d4a09999-58c1-4dea-853d-c572407ecb31,7,16,12,10.5,40.19,3.25,1,0.69
9205fbe6-8a4f-4493-9f81-b6c7a9964fbf,12,1,12,3,32.07,2.68,1,0.79
be023d52-46c6-45f8-9cd0-267e60ad4ac9,23,3,12,7,47.25,1.13,1,0.57
68b06ead-74dc-4579-9b3c-f035d928a068,1,16,12,13.5,42.19,2.44,1,0.7
eee207f9-1631-44b6-a5ef-33528a32e22e,22,28,11,13.5,40.43,4.72,1,0.64
6b6e2e35-ad9f-41a6-9b80-100c7d8c4b64,13,3,12,10.5,49.34,2.98,1,0.92
22bd6e4f-6429-42ec-bc70-b1e45ee5a0cc,15,28,11,8,41.24,1.35,1,0.6
2e479cf0-e171-46c3-b33d-c072db49db55,13,29,11,7.5,40.29,1.91,1,0.6
c961a71d-49c4-4ae5-b45c-c78b6c222298,2,27,11,5,43.58,2.47,1,0.94
396a4900-3293-42f4-b96e-1cc13b9ac425,13,15,12,7,47.56,2.73,1,0.9
85415bab-5fcf-411b-8b3c-373e3731aad2,12,2,12,13.5,41.19,1.28,1,0.92
75c306c1-dbfd-4e3c-be8f-cf5b44e38df1,23,2,12,7,48.83,1.46,1,0.96
b33302c1-3003-4ca8-9b5f-1fd780f7f28e,10,27,11,16,45.45,1.92,1,0.93
eff7d824-7f29-446b-b652-97a39b409f2a,2,29,11,13,37.92,1.61,1,0.71
c069dcae-f7f7-465f-827f-f5791bd46e66,21,26,11,7,45.32,1.01,1,0.84
8516f1c5-f21d-4626-a527-d9526016c2a9,16,2,12,27.5,46.52,0.91,1,0.94
1b5757f6-af16-4866-9a36-a14ebfda9096,11,30,11,27.5,29.09,0.91,1,0.86
a04cfb21-2a43-4c30-af8f-c350b0dfdf9f,19,26,11,30,45.07,2.11,1,0.85
b144acb2-eae2-4b53-87d3-c95a90cb7c8a,21,15,12,11.5,49.65,1.44,1,0.63
883628d3-8aa4-412f-b062-8475661e2d2b,6,30,11,10.5,31.74,2.74,1,0.81
ce65cff2-da4e-4b53-9b5f-8c4e3c96e6b5,13,27,11,3,44.94,1.25,1,0.94
f03ff02e-ba0b-4e03-8175-ec1a778ff767,19,26,11,16.5,45.07,0.95,1,0.85
1b798450-52e3-4a37-8632-fd57aede16f2,15,17,12,18,36.87,1.56,1,0.87
70bce33c-ff29-4c28-a7f9-df6d6c1dae11,18,27,11,16,41.82,2.8,1,0.73
1f975c20-6676-4390-b7cf-118a566253ef,12,29,11,27.5,38.35,2.85,1,0.64
754caf47-9ba8-4c1e-9ac2-20608da7ddd4,12,27,11,27,46.3,2.17,1,0.91
f408245d-a740-477a-88f1-3e488a5245ee,12,3,12,19.5,48.63,3.39,1,0.92
